chromosome	start	end	strand	gene_id	gene_name	transcript_id	protein_id	uniprot_id	entrez_id
3	170888418	170908644	-	ENSG00000163577	EIF5A2	ENST00000295822	ENSP00000295822	Q9GZV4	56648
3	142964497	143060725	+	ENSG00000163714	U2SURP	ENST00000473835	ENSP00000418563	O15042	23350
3	100609601	100695479	+	ENSG00000144820	ADGRG7	ENST00000273352	ENSP00000273352	Q96K78	84873
3	148865296	148897203	+	ENSG00000163751	CPA3	ENST00000296046	ENSP00000296046	P15088	1359
3	148991408	149031775	+	ENSG00000163754	GYG1	ENST00000345003	ENSP00000340736	P46976	2992
3	149030127	149086554	-	ENSG00000071794	HLTF	ENST00000310053	ENSP00000308944	Q14527	6596
3	149129638	149173732	+	ENSG00000163755	HPS3	ENST00000296051	ENSP00000296051	Q969F9	84343
3	128619969	128681075	-	ENSG00000163902	RPN1	ENST00000296255	ENSP00000296255	P04843	6184
3	88149959	88168729	+	ENSG00000179021	C3orf38	ENST00000318887	ENSP00000322469	Q5JPI3	285237
3	101574180	101594465	+	ENSG00000081154	PCNP	ENST00000265260	ENSP00000265260	Q8WW12	57092
3	134599923	134651636	-	ENSG00000174611	KY	ENST00000423778	ENSP00000397598	Q8NBH2	339855
3	10081317	10108255	-	ENSG00000163705	FANCD2OS	ENST00000450660	ENSP00000429608	Q96PS1	115795
3	10115675	10127190	+	ENSG00000254999	BRK1	ENST00000530758	ENSP00000432472	Q8WUW1	55845
3	10164919	10243745	+	ENSG00000134070	IRAK2	ENST00000256458	ENSP00000256458	O43187	3656
3	10249372	10285796	+	ENSG00000272410		ENST00000437082			
3	10285666	10292947	-	ENSG00000157017	GHRL	ENST00000335542	ENSP00000335074	Q9UBU3	51738
3	10293131	10321112	-	ENSG00000157020	SEC13	ENST00000350697	ENSP00000312122	P55735	6396
3	48856926	48898904	-	ENSG00000178537	SLC25A20	ENST00000319017	ENSP00000326305	O43772	788
3	48989889	49007153	+	ENSG00000178467	P4HTM	ENST00000383729	ENSP00000373235	Q9NXG6	54681
3	49015488	49022293	-	ENSG00000178149	DALRD3	ENST00000341949	ENSP00000344989	Q5D0E6	55152
3	49020459	49023495	+	ENSG00000178057	NDUFAF3	ENST00000326925	ENSP00000323076	Q9BU61	25915
3	157436850	157443633	+	ENSG00000163661	PTX3	ENST00000295927	ENSP00000295927	P26022	5806
3	63652675	63679020	+	ENSG00000188817	SNTN	ENST00000343837	ENSP00000341442	A6NMZ2	132203
3	63833870	63863868	-	ENSG00000163634	THOC7	ENST00000295899	ENSP00000295899	Q6I9Y2	80145
3	114276913	114310288	+	ENSG00000181847	TIGIT	ENST00000383671	ENSP00000373167	Q495A1	201633
3	155290227	155293683	-	ENSG00000240045	STRIT1	ENST00000489090	ENSP00000489859	P0DN84	100507537
3	24117153	24495756	-	ENSG00000151090	THRB	ENST00000646209	ENSP00000496686	P10828	7068
3	129167827	129183922	-	ENSG00000169714	CNBP	ENST00000422453	ENSP00000410619	P62633	7555
3	185643130	185825042	-	ENSG00000073792	IGF2BP2	ENST00000382199	ENSP00000371634	Q9Y6M1	10644
3	114234631	114237578	-	ENSG00000174255	ZNF80	ENST00000482457	ENSP00000417192	P51504	7634
3	157146508	157160760	-	ENSG00000163660	CCNL1	ENST00000295926	ENSP00000295926	Q9UK58	57018
3	172630249	172711218	-	ENSG00000144959	NCEH1	ENST00000475381	ENSP00000418571	Q6PIU2	57552
3	131381671	131388830	+	ENSG00000198585	NUDT16	ENST00000521288	ENSP00000429274	Q96DE0	131870
3	143971823	144048719	+	ENSG00000181744	DIPK2A	ENST00000315691	ENSP00000320081	Q8NDZ4	205428
3	120684938	120742993	-	ENSG00000144840	RABL3	ENST00000273375	ENSP00000273375	Q5HYI8	285282
3	63863155	64003462	+	ENSG00000163635	ATXN7	ENST00000674280	ENSP00000501377	O15265	6314
3	167239843	167407874	-	ENSG00000169064	ZBBX	ENST00000675490	ENSP00000502603	A8MT70	79740
3	100492619	100577444	+	ENSG00000181458	TMEM45A	ENST00000323523	ENSP00000319009	Q9NWC5	55076
3	25718944	25790039	-	ENSG00000151092	NGLY1	ENST00000280700	ENSP00000280700	Q96IV0	55768
3	25782917	25794534	+	ENSG00000151093	OXSM	ENST00000280701	ENSP00000280701	Q9NWU1	54995
3	184242301	184249548	-	ENSG00000214160	ALG3	ENST00000397676	ENSP00000380793	Q92685	10195
3	184249672	184258759	+	ENSG00000284753	EEF1AKMT4	ENST00000324557	ENSP00000314295	P0DPD7	110599564
3	184249695	184293031	+	ENSG00000284917	EEF1AKMT4-ECE2	ENST00000402825	ENSP00000384223	P0DPD8	110599583
3	184259213	184261553	-	ENSG00000163888	CAMK2N2	ENST00000296238	ENSP00000296238	Q96S95	94032
3	184299198	184309050	+	ENSG00000175166	PSMD2	ENST00000310118	ENSP00000310129	Q13200	5708
3	184314495	184335358	+	ENSG00000114867	EIF4G1	ENST00000346169	ENSP00000316879	Q04637	1981
3	184335926	184348421	+	ENSG00000175182	FAM131A	ENST00000383847	ENSP00000373360	Q6UXB0	131408
3	184346185	184361650	-	ENSG00000114859	CLCN2	ENST00000265593	ENSP00000265593	P51788	1181
3	38039205	38124025	+	ENSG00000008226	DLEC1	ENST00000308059	ENSP00000308597	Q9Y238	9940
3	38103129	38137242	-	ENSG00000060971	ACAA1	ENST00000333167	ENSP00000333664	P09110	30
3	100709295	100748964	+	ENSG00000114354	TFG	ENST00000240851	ENSP00000240851	Q92734	10342
3	39052013	39096671	+	ENSG00000114742	WDR48	ENST00000302313	ENSP00000307491	Q8TAF3	57599
3	46574534	46582457	+	ENSG00000241186	CRIPTO	ENST00000296145	ENSP00000296145	P13385	6997
3	46581150	46617226	+	ENSG00000283877		ENST00000505797			
3	46668995	46693704	-	ENSG00000178038	ALS2CL	ENST00000318962	ENSP00000313670	Q60I27	259173
3	46694528	46710886	+	ENSG00000181585	TMIE	ENST00000643606	ENSP00000494576	Q8NEW7	259236
3	46712115	46812574	-	ENSG00000206549		ENST00000460241			
3	46712117	46717869	-	ENSG00000283706	PRSS50	ENST00000315170	ENSP00000326598	Q9UI38	29122
3	46877721	46903799	+	ENSG00000160801	PTH1R	ENST00000449590	ENSP00000402723	Q03431	5745
3	46979666	47009704	+	ENSG00000160796	NBEAL2	ENST00000450053	ENSP00000415034	Q6ZNJ1	23218
3	38453890	38493142	+	ENSG00000114739	ACVR2B	ENST00000352511	ENSP00000340361	Q13705	93
3	179323031	179338583	+	ENSG00000121864	ZNF639	ENST00000496856	ENSP00000417740	Q9UID6	51193
3	179347709	179394936	+	ENSG00000171109	MFN1	ENST00000471841	ENSP00000420617	Q8IWA4	55669
3	179396088	179451476	-	ENSG00000114450	GNB4	ENST00000232564	ENSP00000232564	Q9HAV0	59345
3	179562886	179588407	+	ENSG00000136518	ACTL6A	ENST00000429709	ENSP00000397552	O96019	86
3	179588285	179604649	-	ENSG00000136522	MRPL47	ENST00000476781	ENSP00000417602	Q9HD33	57129
3	194339768	194351328	-	ENSG00000178772	CPN2	ENST00000323830	ENSP00000319464	P22792	1370
3	194355249	194369743	-	ENSG00000172061	LRRC15	ENST00000347624	ENSP00000306276	Q8TF66	131578
3	194640791	194672463	-	ENSG00000041802	LSG1	ENST00000265245	ENSP00000265245	Q9H089	55341
3	194685883	194689037	+	ENSG00000185112	FAM43A	ENST00000329759	ENSP00000371397	Q8N2R8	131583
3	4979437	4985323	+	ENSG00000134107	BHLHE40	ENST00000256495	ENSP00000256495	O14503	8553
3	5122249	5180911	+	ENSG00000134108	ARL8B	ENST00000256496	ENSP00000256496	Q9NVJ2	55207
3	5187646	5219958	+	ENSG00000134109	EDEM1	ENST00000256497	ENSP00000256497	Q92611	9695
3	56557161	56621837	+	ENSG00000180376	CCDC66	ENST00000394672	ENSP00000378167	A2RUB6	285331
3	38845764	39052157	-	ENSG00000168356	SCN11A	ENST00000302328	ENSP00000307599	Q9UI33	11280
3	184710364	184712064	-	ENSG00000177383	MAGEF1	ENST00000317897	ENSP00000315064	Q9HAY2	64110
3	185076838	185153060	-	ENSG00000187068	C3orf70	ENST00000335012	ENSP00000334974	A6NLC5	285382
3	184812143	185052614	+	ENSG00000156931	VPS8	ENST00000625842	ENSP00000487164	Q8N3P4	23355
3	130678934	130746829	-	ENSG00000196455	PIK3R4	ENST00000356763	ENSP00000349205	Q99570	30849
3	190305707	190322446	-	ENSG00000163347	CLDN1	ENST00000295522	ENSP00000295522	O95832	9076
3	190322541	190412138	+	ENSG00000113946	CLDN16	ENST00000264734	ENSP00000264734	Q9Y5I7	10686
3	130850595	131016712	+	ENSG00000017260	ATP2C1	ENST00000510168	ENSP00000427461	P98194	27032
3	141944428	142149544	-	ENSG00000114126	TFDP2	ENST00000489671	ENSP00000420616	Q14188	7029
3	62319015	62336213	+	ENSG00000114405	CEP15	ENST00000462069	ENSP00000419977	Q9HBI5	57415
3	36826819	36945057	-	ENSG00000168016	TRANK1	ENST00000645898			9881
3	67360460	67654612	-	ENSG00000172340	SUCLG2	ENST00000307227	ENSP00000307432	Q96I99	8801
3	38007496	38029642	-	ENSG00000187091	PLCD1	ENST00000334661	ENSP00000335600	P51178	5333
3	131013875	131027649	-	ENSG00000034533	ASTE1	ENST00000264992	ENSP00000264992	Q2TB18	28990
3	64010550	64024010	-	ENSG00000163636	PSMD6	ENST00000295901	ENSP00000295901	Q15008	9861
3	155375580	155745071	-	ENSG00000114805	PLCH1	ENST00000460012			23007
3	149517235	149736714	-	ENSG00000018408	WWTR1	ENST00000360632	ENSP00000353847	Q9GZV5	25937
3	66378797	66501263	-	ENSG00000144749	LRIG1	ENST00000273261	ENSP00000273261	Q96JA1	26018
3	147386046	147406809	-	ENSG00000174963	ZIC4	ENST00000383075	ENSP00000372553	Q8N9L1	84107
3	184371935	184381968	-	ENSG00000090534	THPO	ENST00000647395	ENSP00000494504	P40225	7066
3	161104696	161253532	+	ENSG00000169251	NMD3	ENST00000351193	ENSP00000307525	Q96D46	51068
3	56727418	57079329	-	ENSG00000163947	ARHGEF3	ENST00000296315	ENSP00000296315	Q9NR81	50650
3	123897305	123961408	-	ENSG00000175455	CCDC14	ENST00000409697			64770
3	112086335	112131004	+	ENSG00000114529	C3orf52	ENST00000264848	ENSP00000264848	Q5BVD1	79669
3	9757347	9769992	-	ENSG00000134072	CAMK1	ENST00000256460	ENSP00000256460	Q14012	8536
3	9793082	9835401	+	ENSG00000250151	ARPC4-TTLL3	ENST00000397256			100526693
3	9890574	9894349	+	ENSG00000171135	JAGN1	ENST00000647897	ENSP00000496942	Q8N5M9	84522
3	9902612	9916402	+	ENSG00000163701	IL17RE	ENST00000383814	ENSP00000373325	Q8NFR9	132014
3	49416777	49429314	-	ENSG00000283189		ENST00000636166			
3	49416778	49422685	-	ENSG00000145020	AMT	ENST00000273588	ENSP00000273588	P48728	275
3	49554477	49671549	+	ENSG00000164061	BSN	ENST00000296452	ENSP00000296452	Q9UPA5	8927
3	49674014	49683971	+	ENSG00000164062	APEH	ENST00000296456	ENSP00000296456	P13798	327
3	49689538	49721529	+	ENSG00000164068	RNF123	ENST00000327697	ENSP00000328287	Q5XPI4	63891
3	49716829	49719684	-	ENSG00000176020	AMIGO3	ENST00000320431	ENSP00000323096	Q86WK7	386724
3	49716844	49723973	-	ENSG00000173540	GMPPB	ENST00000308388	ENSP00000311130	Q9Y5P6	29925
3	9866711	9880255	-	ENSG00000187288	CIDEC	ENST00000336832	ENSP00000338642	Q96AQ7	63924
3	47282917	47346816	+	ENSG00000114648	KLHL18	ENST00000232766	ENSP00000232766	O94889	23276
3	186783205	186789897	+	ENSG00000156976	EIF4A2	ENST00000323963	ENSP00000326381	Q14240	1974
3	138944224	138947137	-	ENSG00000183770	FOXL2	ENST00000648323	ENSP00000497217	P58012	668
3	138947217	138953990	+	ENSG00000206262	FOXL2NB	ENST00000383165	ENSP00000372651	Q6ZUU3	401089
3	139003962	139006268	-	ENSG00000206260	PRR23A	ENST00000383163	ENSP00000372649	A6NEV1	729627
3	139019031	139020926	-	ENSG00000184814	PRR23B	ENST00000329447	ENSP00000328768	Q6ZRT6	389151
3	139042102	139044892	-	ENSG00000233701	PRR23C	ENST00000413199	ENSP00000396648	Q6ZRP0	389152
3	139452884	139480747	-	ENSG00000114113	RBP2	ENST00000232217	ENSP00000232217	P50120	5948
3	120324509	120349354	-	ENSG00000163428	LRRC58	ENST00000295628	ENSP00000295628	Q96CX6	116064
3	32817997	32897824	+	ENSG00000206557	TRIM71	ENST00000383763	ENSP00000373272	Q2Q1W2	131405
3	12153068	12158912	-	ENSG00000157150	TIMP4	ENST00000287814	ENSP00000287814	Q99727	7079
3	167683298	167734939	-	ENSG00000114209	PDCD10	ENST00000392750	ENSP00000376506	Q9BUL8	11235
3	167735243	167825569	+	ENSG00000163536	SERPINI1	ENST00000446050	ENSP00000397373	Q99574	5274
3	146192335	146251179	-	ENSG00000114698	PLSCR4	ENST00000354952	ENSP00000347038	Q9NRQ2	57088
3	146515180	146544856	-	ENSG00000188313	PLSCR1	ENST00000342435	ENSP00000345494	O15162	5359
3	160432445	160485773	-	ENSG00000213186	TRIM59	ENST00000309784	ENSP00000311219	Q8IWR1	286827
3	160495007	160565571	-	ENSG00000186432	KPNA4	ENST00000334256	ENSP00000334373	O00629	3840
3	160677160	160678448	+	ENSG00000179674	ARL14	ENST00000320767	ENSP00000323847	Q8N4G2	80117
3	87227271	87255556	+	ENSG00000083937	CHMP2B	ENST00000263780	ENSP00000263780	Q9UQN3	25978
3	55465715	55490539	-	ENSG00000114251	WNT5A	ENST00000264634	ENSP00000264634	P41221	7474
3	119703022	119767102	+	ENSG00000183833	CFAP91	ENST00000273390	ENSP00000273390	Q7Z4T9	89876
3	119703076	119807570	+	ENSG00000285585		ENST00000648112			
3	51933429	51941904	-	ENSG00000114767	RRP9	ENST00000232888	ENSP00000232888	O43818	9136
3	51955381	51957499	+	ENSG00000180929	GPR62	ENST00000322241	ENSP00000319250	Q9BZJ7	118442
3	51974706	51989183	+	ENSG00000114786	ABHD14A-ACY1	ENST00000463937			100526760
3	51983340	51989197	+	ENSG00000243989	ACY1	ENST00000636358	ENSP00000490149	Q03154	95
3	51993522	51995895	-	ENSG00000162244	RPL29	ENST00000294189	ENSP00000294189	P47914	6159
3	52048919	52056571	-	ENSG00000164086	DUSP7	ENST00000495880	ENSP00000417183	Q16829	1849
3	52075226	52154690	-	ENSG00000164087	POC1A	ENST00000296484	ENSP00000296484	Q8NBT0	25886
3	52198086	52214327	+	ENSG00000023330	ALAS1	ENST00000484952	ENSP00000418779	P13196	211
3	52221081	52231190	-	ENSG00000173366		ENST00000494383			
3	52228612	52246788	-	ENSG00000247596	TWF2	ENST00000305533	ENSP00000303908	Q6IBS0	11344
3	52245759	52250599	+	ENSG00000164088	PPM1M	ENST00000323588	ENSP00000319894	Q96MI6	132160
3	52287089	52295257	+	ENSG00000168237	GLYCTK	ENST00000436784	ENSP00000389175	Q8IVS8	132158
3	52401008	52410008	-	ENSG00000163930	BAP1	ENST00000460680	ENSP00000417132	Q92560	8314
3	187120948	187180908	-	ENSG00000163923	RPL39L	ENST00000296277	ENSP00000296277	Q96EH5	116832
3	186930325	187078553	+	ENSG00000073849	ST6GAL1	ENST00000169298	ENSP00000169298	P15907	6480
3	126342635	126357408	-	ENSG00000163884	KLF15	ENST00000296233	ENSP00000296233	Q9UIH9	28999
3	126394909	126436556	+	ENSG00000163885	CFAP100	ENST00000352312	ENSP00000344749	Q494V2	348807
3	126437601	126475891	-	ENSG00000070476	ZXDC	ENST00000389709	ENSP00000374359	Q2QGD7	79364
3	126481166	126517773	-	ENSG00000159650	UROC1	ENST00000290868	ENSP00000290868	Q96N76	131669
3	126526999	126558965	-	ENSG00000180697	C3orf22	ENST00000318225	ENSP00000316644	Q8N5N4	152065
3	196639694	196662004	+	ENSG00000174004	NRROS	ENST00000328557	ENSP00000328625	Q86YC3	375387
3	196739857	196832647	+	ENSG00000180370	PAK2	ENST00000327134	ENSP00000314067	Q13177	5062
3	196706277	196712250	-	ENSG00000174007	CEP19	ENST00000409690	ENSP00000387209	Q96LK0	84984
3	84958989	86074429	+	ENSG00000175161	CADM2	ENST00000383699	ENSP00000373200	Q8N3J6	253559
3	139353946	139389736	-	ENSG00000184432	COPB2	ENST00000333188	ENSP00000329419	P35606	9276
3	49095932	49105130	-	ENSG00000172053	QARS1	ENST00000306125	ENSP00000307567	P47897	5859
3	49121114	49133118	-	ENSG00000172037	LAMB2	ENST00000305544	ENSP00000307156	P55268	3913
3	49162535	49166331	-	ENSG00000177352	CCDC71	ENST00000321895	ENSP00000319006	Q8IV32	64925
3	49171598	49176486	+	ENSG00000185909	KLHDC8B	ENST00000332780	ENSP00000327468	Q8IXV7	200942
3	49177634	49191858	-	ENSG00000236980	C3orf84	ENST00000545770	ENSP00000454903	H3BNL1	646498
3	150926163	150972727	-	ENSG00000163646	CLRN1	ENST00000327047	ENSP00000322280	P58418	7401
3	132558138	132660082	-	ENSG00000240303	ACAD11	ENST00000264990	ENSP00000264990	Q709F0	84129
3	132558142	132722459	-	ENSG00000274810	NPHP3-ACAD11	ENST00000632629			
3	132597270	132618967	+	ENSG00000129048	ACKR4	ENST00000249887	ENSP00000249887	Q9NPB9	51554
3	12733528	12769457	-	ENSG00000088726	TMEM40	ENST00000314124	ENSP00000322837	Q8WWA1	55287
3	12834485	12841582	-	ENSG00000144713	RPL32	ENST00000429711	ENSP00000416429	P62910	6161
3	119821321	120094994	-	ENSG00000082701	GSK3B	ENST00000264235	ENSP00000264235	P49841	2932
3	133824235	133895882	-	ENSG00000154917	RAB6B	ENST00000285208	ENSP00000285208	Q9NRW1	51560
3	49268596	49277232	-	ENSG00000188315	C3orf62	ENST00000343010	ENSP00000341139	Q6ZUJ4	375341
3	49277144	49340712	-	ENSG00000114316	USP4	ENST00000265560	ENSP00000265560	Q13107	7375
3	194587673	194633689	-	ENSG00000145014	TMEM44	ENST00000347147	ENSP00000333355	Q2T9K0	93109
3	184276011	184293031	+	ENSG00000145194	ECE2	ENST00000404464	ENSP00000385846	P0DPD6	9718
3	51957454	51974016	-	ENSG00000090097	PCBP4	ENST00000461554	ENSP00000417196	P57723	57060
3	172750682	172821474	+	ENSG00000114346	ECT2	ENST00000392692	ENSP00000376457	Q9H8V3	1894
3	142306607	142448062	-	ENSG00000114127	XRN1	ENST00000392981	ENSP00000376707	Q8IZH2	54464
3	119636457	119665324	-	ENSG00000121577	POPDC2	ENST00000493094			64091
3	119654513	119677454	-	ENSG00000138495	COX17	ENST00000261070	ENSP00000261070	Q14061	10063
3	48918821	48986382	+	ENSG00000177479	ARIH2	ENST00000356401	ENSP00000348769	O95376	10425
3	134477706	134486716	-	ENSG00000129055	ANAPC13	ENST00000354910	ENSP00000346987	Q9BS18	25847
3	134355347	134375479	-	ENSG00000114019	AMOTL2	ENST00000249883	ENSP00000249883	Q9Y2J4	51421
3	133038391	133397775	+	ENSG00000144868	TMEM108	ENST00000321871	ENSP00000324651	Q6UXF1	66000
3	125082636	125212864	-	ENSG00000221955	SLC12A8	ENST00000469902	ENSP00000418783	A0AV02	84561
3	193593144	193697811	+	ENSG00000198836	OPA1	ENST00000361510	ENSP00000355324	O60313	4976
3	120164645	120285222	-	ENSG00000175697	GPR156	ENST00000464295	ENSP00000417261	Q8NFN8	165829
3	88051944	88149885	-	ENSG00000163320	CGGBP1	ENST00000482016	ENSP00000420374	Q9UFW8	8545
3	88059255	88144660	+	ENSG00000175105	ZNF654	ENST00000636215	ENSP00000490842	Q8IZM8	55279
3	189631389	189897276	+	ENSG00000073282	TP63	ENST00000264731	ENSP00000264731	Q9H3D4	8626
3	189631389	189897276	+	ENSG00000073282	TP63	ENST00000354600	ENSP00000346614	Q9H3D4	8626
3	187217282	187291980	-	ENSG00000127241	MASP1	ENST00000296280	ENSP00000296280	P48740	5648
3	187217282	187291980	-	ENSG00000127241	MASP1	ENST00000337774	ENSP00000336792	P48740	5648
3	133746040	133796641	+	ENSG00000091513	TF	ENST00000402696	ENSP00000385834	P02787	7018
3	133932701	134052184	-	ENSG00000174640	SLCO2A1	ENST00000310926	ENSP00000311291	Q92959	6578
3	70194479	70312638	-	ENSG00000242120	MDFIC2	ENST00000567252	ENSP00000490638	A0A1B0GVS7	107986096
3	148791102	148860187	+	ENSG00000153002	CPB1	ENST00000282957	ENSP00000282957	P15086	1360
3	148697784	148743008	+	ENSG00000144891	AGTR1	ENST00000349243	ENSP00000273430	P30556	185
3	58192257	58214697	-	ENSG00000163687	DNASE1L3	ENST00000394549	ENSP00000378053	Q13609	1776
3	58237532	58295693	+	ENSG00000163686	ABHD6	ENST00000478253	ENSP00000420315	Q9BV23	57406
3	58306245	58324695	+	ENSG00000163684	RPP14	ENST00000295959	ENSP00000295959	O95059	11102
3	58332880	58426127	+	ENSG00000168297	PXK	ENST00000356151	ENSP00000348472	Q7Z7A4	54899
3	58427630	58433857	-	ENSG00000168291	PDHB	ENST00000302746	ENSP00000307241	P11177	5162
3	179794958	180037053	-	ENSG00000114757	PEX5L	ENST00000467460	ENSP00000419975	Q8IYB4	51555
3	179604690	179627647	+	ENSG00000136521	NDUFB5	ENST00000259037	ENSP00000259037	O43674	4711
3	179604807	179784179	+	ENSG00000288698		ENST00000680408			
3	179653032	179804366	+	ENSG00000058056	USP13	ENST00000263966	ENSP00000263966	Q92995	8975
3	155024124	155183704	+	ENSG00000196549	MME	ENST00000360490	ENSP00000353679	P08473	4311
3	58306262	58320193	+	ENSG00000255154	HTD2	ENST00000461393	ENSP00000484277	P86397	109703458
3	186538441	186546702	-	ENSG00000213139	CRYGS	ENST00000307944	ENSP00000312099	P22914	1427
3	186546067	186570543	-	ENSG00000113838	TBCCD1	ENST00000338733	ENSP00000341652	Q9NVR7	55171
3	186581995	186597103	+	ENSG00000283149		ENST00000418776			
3	186613060	186621318	+	ENSG00000145192	AHSG	ENST00000411641	ENSP00000393887	P02765	197
3	186635969	186653141	+	ENSG00000090512	FETUB	ENST00000265029	ENSP00000265029	Q9UGM5	26998
3	186660216	186678234	+	ENSG00000113905	HRG	ENST00000232003	ENSP00000232003	P04196	3273
3	3066324	3126613	-	ENSG00000091181	IL5RA	ENST00000446632	ENSP00000412209	Q01344	3568
3	49359139	49412998	-	ENSG00000067560	RHOA	ENST00000418115	ENSP00000400175	P61586	387
3	128879596	128924003	+	ENSG00000177646	ACAD9	ENST00000308982	ENSP00000312618	Q9H845	28976
3	129060779	129062406	+	ENSG00000169704	GP9	ENST00000307395	ENSP00000303942	P14770	2815
3	129087569	129122801	-	ENSG00000172780	RAB43	ENST00000315150	ENSP00000319781	Q86YS6	339122
3	129087575	129161036	-	ENSG00000261796	ISY1-RAB43	ENST00000418265			100534599
3	129127415	129161063	-	ENSG00000240682	ISY1	ENST00000393295	ENSP00000376973	Q9ULR0	57461
3	45940933	45948351	+	ENSG00000172215	CXCR6	ENST00000304552	ENSP00000304414	O00574	10663
3	93873051	93980003	-	ENSG00000184500	PROS1	ENST00000394236	ENSP00000377783	P07225	5627
3	94014365	94028597	-	ENSG00000178750	STX19	ENST00000315099	ENSP00000320679	Q8N4C7	415117
3	94047836	94063389	-	ENSG00000178700	DHFR2	ENST00000314636	ENSP00000319170	Q86XF0	200895
3	94062980	94131832	+	ENSG00000178694	NSUN3	ENST00000314622	ENSP00000318986	Q9H649	63899
3	93980139	94055678	+	ENSG00000169379	ARL13B	ENST00000394222	ENSP00000377769	Q3SXY8	200894
3	42489299	42537573	+	ENSG00000114812	VIPR1	ENST00000325123	ENSP00000327246	P32241	7433
3	42547969	42601080	-	ENSG00000093183	SEC22C	ENST00000264454	ENSP00000264454	Q9BRL7	9117
3	42581840	42596934	+	ENSG00000008324	SS18L2	ENST00000011691	ENSP00000011691	Q9UHA2	51188
3	42685537	42692544	+	ENSG00000157119	KLHL40	ENST00000287777	ENSP00000287777	Q2TBA0	131377
3	42692663	42702824	-	ENSG00000010282	HHATL	ENST00000441594	ENSP00000405423	Q9HCP6	57467
3	42705756	42773253	-	ENSG00000244607	CCDC13	ENST00000310232	ENSP00000309836	Q8IYE1	152206
3	42705756	42804518	-	ENSG00000280571		ENST00000648550			
3	42782908	42804490	-	ENSG00000181061	HIGD1A	ENST00000321331	ENSP00000319393	Q9Y241	25994
3	42804752	42887974	+	ENSG00000144648	ACKR2	ENST00000422265	ENSP00000416996	O00590	1238
3	42856005	42875898	-	ENSG00000180432	CYP8B1	ENST00000316161	ENSP00000318867	Q9UNU6	1582
3	42653697	42667580	+	ENSG00000114853	ZBTB47	ENST00000232974	ENSP00000232974	Q9UFB7	92999
3	51894876	51903353	-	ENSG00000173389	IQCF1	ENST00000310914	ENSP00000307958	Q8N6M8	132141
3	51861615	51863424	+	ENSG00000184345	IQCF2	ENST00000333127	ENSP00000329904	Q8IXL9	389123
3	51873721	51875601	-	ENSG00000214681	IQCF5	ENST00000446461	ENSP00000394653	A8MTL0	389124
3	51942345	51948867	+	ENSG00000041880	PARP3	ENST00000398755	ENSP00000381740	Q9Y6F1	10039
